Rank,Project,ReleaseId,ClassPath,NSmells,LOC,Methods,PublicMethods,IsInterface,IsEnum,IsAnnotation,IsAbstract,DiscardReasons
622,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/LRSSizes.java,3,7,0,0,true,false,false,false,LOW_NSMELLS<10;LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15;FEW_PUBLIC_METHODS<7;INTERFACE
623,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/JoinSyntaxes.java,3,6,0,0,true,false,false,false,LOW_NSMELLS<10;LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15;FEW_PUBLIC_METHODS<7;INTERFACE
624,OPENJPA,999,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/RuntimeUnenhancedClassesModes.java,3,6,0,0,true,false,false,false,LOW_NSMELLS<10;LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15;FEW_PUBLIC_METHODS<7;INTERFACE
625,OPENJPA,999,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ConnectionRetainModes.java,3,6,0,0,true,false,false,false,LOW_NSMELLS<10;LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15;FEW_PUBLIC_METHODS<7;INTERFACE
626,OPENJPA,999,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/LockLevels.java,3,6,0,0,true,false,false,false,LOW_NSMELLS<10;LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15;FEW_PUBLIC_METHODS<7;INTERFACE
627,OPENJPA,999,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryFlushModes.java,3,7,0,0,true,false,false,false,LOW_NSMELLS<10;LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15;FEW_PUBLIC_METHODS<7;INTERFACE
628,OPENJPA,999,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryOperations.java,3,6,0,0,true,false,false,false,LOW_NSMELLS<10;LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15;FEW_PUBLIC_METHODS<7;INTERFACE
629,OPENJPA,999,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/RestoreState.java,3,6,0,0,true,false,false,false,LOW_NSMELLS<10;LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15;FEW_PUBLIC_METHODS<7;INTERFACE
630,OPENJPA,999,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/IterableMap.java,3,8,4,4,true,false,false,false,LOW_NSMELLS<10;LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15;FEW_PUBLIC_METHODS<7;INTERFACE
631,OPENJPA,999,openjpa-examples/openbooks/src/main/java/jpa/tools/swing/AttributeLegendView.java,3,34,2,1,false,false,false,false,LOW_NSMELLS<10;LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15;FEW_PUBLIC_METHODS<7;LIKELY_GUI_CLASS
632,OPENJPA,999,openjpa-examples/openbooks/src/main/java/jpa/tools/swing/EntityTableView.java,3,105,7,6,false,false,false,false,LOW_NSMELLS<10;LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15;FEW_PUBLIC_METHODS<7;LIKELY_GUI_CLASS
633,OPENJPA,999,openjpa-examples/openbooks/src/main/java/jpa/tools/swing/EntityTypeView.java,3,48,3,3,false,false,false,false,LOW_NSMELLS<10;LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15;FEW_PUBLIC_METHODS<7;LIKELY_GUI_CLASS
634,OPENJPA,999,openjpa-examples/openbooks/src/main/java/jpa/tools/swing/GraphicOutputStream.java,3,44,5,3,false,false,false,false,LOW_NSMELLS<10;LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15;FEW_PUBLIC_METHODS<7;LIKELY_GUI_CLASS
635,OPENJPA,999,openjpa-examples/openbooks/src/main/java/jpa/tools/swing/SourceCodeViewer.java,3,73,5,5,false,false,false,false,LOW_NSMELLS<10;LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15;FEW_PUBLIC_METHODS<7;LIKELY_GUI_CLASS
636,OPENJPA,999,openjpa-examples/opentrader/src/main/java/org/apache/openjpa/trader/client/MatchWindow.java,3,101,7,6,false,false,false,false,LOW_NSMELLS<10;LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15;FEW_PUBLIC_METHODS<7;LIKELY_GUI_CLASS
637,OPENJPA,999,openjpa-kernel/src/main/java/org/apache/openjpa/abstractstore/AbstractStoreBrokerFactory.java,3,81,6,3,false,false,false,false,LOW_NSMELLS<10;LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15;FEW_PUBLIC_METHODS<7;LIKELY_SIMPLE_ROLE
638,OPENJPA,999,openjpa-examples/openbooks/src/main/java/jpa/tools/swing/EntityTable.java,3,129,10,9,false,false,false,false,LOW_NSMELLS<10;LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15;LIKELY_GUI_CLASS
639,OPENJPA,999,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StoreQuery.java,3,84,45,45,true,false,false,false,LOW_NSMELLS<10;LOW_LOC<500;LOW_BRANCHING<15;INTERFACE
640,OPENJPA,999,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/criteria/ComparisonStyle.java,3,82,24,24,true,false,false,false,LOW_NSMELLS<10;LOW_LOC<500;LOW_BRANCHING<15;INTERFACE
641,OPENJPA,999,openjpa-examples/opentrader/src/main/java/org/apache/openjpa/trader/client/TradingWindow.java,3,175,24,23,false,false,false,false,LOW_NSMELLS<10;LOW_LOC<500;LOW_BRANCHING<15;LIKELY_GUI_CLASS
642,OPENJPA,999,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/AbstractDualBidiMap.java,2,462,64,48,false,false,false,true,LOW_NSMELLS<10;LOW_LOC<500;ABSTRACT_CLASS;LIKELY_SIMPLE_ROLE
643,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/DelegatingJDBCFetchConfiguration.java,2,268,32,32,false,false,false,false,LOW_NSMELLS<10;LOW_LOC<500;LOW_BRANCHING<15
644,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/XROP.java,2,122,15,15,false,false,false,false,LOW_NSMELLS<10;LOW_LOC<500;LOW_BRANCHING<15
645,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Concat.java,2,125,19,18,false,false,false,false,LOW_NSMELLS<10;LOW_LOC<500;LOW_BRANCHING<15
646,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ExtractDateTimeField.java,2,123,19,18,false,false,false,false,LOW_NSMELLS<10;LOW_LOC<500;LOW_BRANCHING<15
647,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ExtractDateTimePart.java,2,121,19,18,false,false,false,false,LOW_NSMELLS<10;LOW_LOC<500;LOW_BRANCHING<15
648,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/IndexOf.java,2,122,19,18,false,false,false,false,LOW_NSMELLS<10;LOW_LOC<500;LOW_BRANCHING<15
649,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Math.java,2,132,20,19,false,false,false,false,LOW_NSMELLS<10;LOW_LOC<500;LOW_BRANCHING<15
650,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/NullIfExpression.java,2,136,23,22,false,false,false,false,LOW_NSMELLS<10;LOW_LOC<500;LOW_BRANCHING<15
651,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Substring.java,2,118,19,18,false,false,false,false,LOW_NSMELLS<10;LOW_LOC<500;LOW_BRANCHING<15
652,OPENJPA,999,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/ConcurrentDataCache.java,2,103,21,11,false,false,false,false,LOW_NSMELLS<10;LOW_LOC<500;LOW_BRANCHING<15
653,OPENJPA,999,openjpa-kernel/src/main/java/org/apache/openjpa/ee/RegistryManagedRuntime.java,2,137,21,21,false,false,false,false,LOW_NSMELLS<10;LOW_LOC<500;LOW_BRANCHING<15
654,OPENJPA,999,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DistinctResultList.java,2,178,26,25,false,false,false,false,LOW_NSMELLS<10;LOW_LOC<500;LOW_BRANCHING<15
655,OPENJPA,999,openjpa-kernel/src/main/java/org/apache/openjpa/meta/XMLClassMetaData.java,2,91,19,19,false,false,false,false,LOW_NSMELLS<10;LOW_LOC<500;LOW_BRANCHING<15
656,OPENJPA,999,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/CommonsLogFactory.java,2,80,19,17,false,false,false,false,LOW_NSMELLS<10;LOW_LOC<500;LOW_BRANCHING<15
657,OPENJPA,999,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/MapBackedSet.java,2,98,19,18,false,false,false,false,LOW_NSMELLS<10;LOW_LOC<500;LOW_BRANCHING<15
658,OPENJPA,999,openjpa-examples/openbooks/src/main/java/openbook/client/SourceCodeBrowser.java,2,68,9,7,false,false,false,false,LOW_NSMELLS<10;LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15
659,OPENJPA,999,openjpa-examples/openbooks/src/main/java/openbook/domain/Customer.java,2,44,9,9,false,false,false,false,LOW_NSMELLS<10;LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15
660,OPENJPA,999,openjpa-examples/opentrader/src/main/java/org/apache/openjpa/trader/domain/LogStatement.java,2,38,8,7,false,false,false,false,LOW_NSMELLS<10;LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15
661,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/ant/SchemaToolTask.java,2,73,14,12,false,false,false,false,LOW_NSMELLS<10;LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15
662,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/JDBCValueOrder.java,2,44,7,7,false,false,false,false,LOW_NSMELLS<10;LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15
663,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/IdentityJoinable.java,2,56,7,7,false,false,false,false,LOW_NSMELLS<10;LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15
664,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/PrimaryKey.java,2,45,8,7,false,false,false,false,LOW_NSMELLS<10;LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15
665,OPENJPA,999,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLFactoryImpl.java,2,33,7,7,false,false,false,false,LOW_NSMELLS<10;LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15
666,OPENJPA,999,openjpa-kernel/src/main/java/org/apache/openjpa/validation/ValidatingLifecycleEventManager.java,2,94,12,12,false,false,false,false,LOW_NSMELLS<10;LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15
667,OPENJPA,999,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DecoratingDataSource.java,2,49,9,8,false,false,false,false,LOW_NSMELLS<10;LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15
668,OPENJPA,999,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ClassAnnotationMetaDataFilter.java,2,54,7,7,false,false,false,false,LOW_NSMELLS<10;LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15
669,OPENJPA,999,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/TupleImpl.java,2,72,10,8,false,false,false,false,LOW_NSMELLS<10;LOW_LOC<500;LOW_BRANCHING<15;FEW_METHODS<15
