SIZE_LOC,NOM,AVG_METHOD_SIZE,CYCLO_COMPLEXITY,FAN_OUT,NR,FIX_RATE,NAUTH,LOC_ADDED,MAX_LOC_ADDED,CHURN,MAX_CHURN,MAX_CHANGE_SET_SIZE,AVG_MODIFIED_DIRS,CLASS_AGE,AGE_SINCE_LAST_CHANGE,OWNERSHIP_RATIO,CROSS_DIRECTORY_CHANGE_RATIO,NSMELLS,SMELL_DENSITY,Bugginess
39,0,0.000000,0,5,12,0.000000,2,172,53,305,72,1263,45.083333,990,527,0.916667,1.000000,0,0.000000,no
52,0,0.000000,0,5,13,0.000000,2,234,53,416,99,1263,42.076923,990,448,0.923077,1.000000,0,0.000000,yes
37,0,0.000000,0,4,13,0.000000,2,184,37,331,75,1263,42.076923,990,448,0.923077,1.000000,0,0.000000,yes
51,0,0.000000,0,5,12,0.000000,2,186,53,321,74,1263,45.083333,990,527,0.916667,1.000000,0,0.000000,no
38,0,0.000000,0,4,9,0.000000,2,124,36,210,69,1263,49.555556,943,527,0.888889,1.000000,0,0.000000,no
48,0,0.000000,0,4,12,0.000000,2,183,53,318,74,1263,45.083333,990,527,0.916667,1.000000,0,0.000000,no
42,0,0.000000,0,4,11,0.000000,2,171,53,300,74,1263,44.636364,990,527,0.909091,1.000000,0,0.000000,no
41,0,0.000000,0,5,11,0.000000,2,169,53,297,73,1263,44.636364,990,527,0.909091,1.000000,0,0.000000,no
39,0,0.000000,0,5,11,0.000000,2,165,53,291,71,1263,44.636364,990,527,0.909091,1.000000,0,0.000000,no
41,0,0.000000,0,5,11,0.000000,2,169,53,297,73,1263,44.636364,990,527,0.909091,1.000000,0,0.000000,no
39,0,0.000000,0,5,11,0.000000,2,165,53,291,71,1263,44.636364,990,527,0.909091,1.000000,0,0.000000,no
40,0,0.000000,0,5,11,0.000000,2,168,53,296,72,1263,44.636364,990,527,0.909091,1.000000,0,0.000000,no
41,0,0.000000,0,5,11,0.000000,2,170,53,299,73,1263,44.636364,990,527,0.909091,1.000000,0,0.000000,no
40,0,0.000000,0,5,11,0.000000,2,168,53,296,72,1263,44.636364,990,527,0.909091,1.000000,0,0.000000,no
40,0,0.000000,0,5,11,0.000000,2,168,53,296,72,1263,44.636364,990,527,0.909091,1.000000,0,0.000000,no
45,0,0.000000,0,3,12,0.000000,3,154,35,263,67,1263,42.166667,990,527,0.833333,1.000000,0,0.000000,no
56,0,0.000000,0,4,10,0.000000,3,136,36,216,69,1263,41.200000,943,527,0.700000,0.900000,0,0.000000,no
38,0,0.000000,0,4,11,0.000000,2,143,35,248,65,1263,44.636364,990,527,0.909091,1.000000,0,0.000000,no
39,0,0.000000,0,5,11,0.000000,2,165,53,291,71,1263,44.636364,990,527,0.909091,1.000000,0,0.000000,no
39,0,0.000000,0,5,11,0.000000,2,165,53,291,71,1263,44.636364,990,527,0.909091,1.000000,0,0.000000,no
40,0,0.000000,0,5,11,0.000000,2,168,53,296,72,1263,44.636364,990,527,0.909091,1.000000,0,0.000000,no
39,0,0.000000,0,5,11,0.000000,2,165,53,291,71,1263,44.636364,990,527,0.909091,1.000000,0,0.000000,no
39,0,0.000000,0,5,12,0.000000,4,169,53,299,71,1263,39.750000,990,527,0.750000,0.916667,0,0.000000,no
41,0,0.000000,0,4,12,0.083333,2,181,53,321,74,1263,41.666667,990,384,0.916667,1.000000,0,0.000000,no
49,0,0.000000,0,7,7,0.000000,2,104,45,159,87,1263,53.000000,932,527,0.857143,1.000000,0,0.000000,no
51,0,0.000000,0,7,8,0.125000,2,107,45,163,87,1263,47.000000,932,527,0.875000,1.000000,0,0.000000,no
53,0,0.000000,0,7,7,0.000000,2,112,49,171,95,1263,53.000000,932,527,0.857143,1.000000,0,0.000000,no
39,0,0.000000,0,5,11,0.000000,2,165,53,291,71,1263,44.636364,990,527,0.909091,1.000000,0,0.000000,no
44,0,0.000000,0,4,12,0.000000,3,215,53,386,86,1263,41.416667,990,127,0.833333,1.000000,0,0.000000,yes
40,0,0.000000,0,5,11,0.000000,2,168,53,296,72,1263,44.636364,990,527,0.909091,1.000000,0,0.000000,no
31,0,0.000000,0,0,11,0.000000,2,118,30,205,51,1263,44.636364,990,527,0.909091,1.000000,0,0.000000,no
31,0,0.000000,0,0,11,0.000000,3,143,30,255,55,1263,43.000000,990,54,0.818182,1.000000,0,0.000000,yes
335,59,5.677966,59,13,3,0.000000,1,406,395,477,395,99,2.666667,54,50,1.000000,1.000000,0,0.000000,yes
51,4,12.750000,4,0,13,0.153846,4,251,61,451,88,1263,15.615385,869,43,0.384615,1.000000,0,0.000000,yes
34,0,0.000000,0,2,5,0.000000,3,92,33,150,67,1263,28.600000,872,54,0.600000,1.000000,0,0.000000,yes
31,0,0.000000,0,0,11,0.000000,3,143,30,255,55,1263,43.000000,990,54,0.818182,1.000000,0,0.000000,yes
35,0,0.000000,0,1,6,0.000000,3,96,33,157,67,1263,24.333333,872,43,0.500000,1.000000,0,0.000000,yes
32,0,0.000000,0,0,14,0.071429,4,164,31,296,68,1263,36.500000,990,43,0.642857,1.000000,0,0.000000,yes
31,0,0.000000,0,0,12,0.083333,4,158,31,285,68,1263,42.083333,990,54,0.750000,1.000000,0,0.000000,yes
33,0,0.000000,0,1,5,0.000000,3,92,33,151,67,1263,28.600000,872,54,0.600000,1.000000,0,0.000000,yes
35,0,0.000000,0,1,5,0.000000,3,92,33,149,67,1263,28.600000,872,54,0.600000,1.000000,0,0.000000,yes
33,0,0.000000,0,1,5,0.000000,3,92,33,151,67,1263,28.600000,872,54,0.600000,1.000000,0,0.000000,yes
51,2,25.500000,2,1,3,0.000000,1,75,63,99,63,99,3.000000,54,43,1.000000,1.000000,0,0.000000,yes
31,0,0.000000,0,0,12,0.083333,4,158,31,285,68,1263,42.083333,990,54,0.750000,1.000000,0,0.000000,yes
34,0,0.000000,0,1,5,0.000000,3,91,33,148,67,1263,28.600000,872,54,0.600000,1.000000,0,0.000000,yes
33,0,0.000000,0,0,6,0.000000,3,92,33,151,67,1263,24.333333,872,51,0.500000,1.000000,0,0.000000,yes
46,1,46.000000,1,2,14,0.285714,4,178,61,310,61,1263,13.071429,869,43,0.571429,1.000000,0,0.000000,yes
34,0,0.000000,0,1,5,0.000000,3,91,33,148,67,1263,28.600000,872,54,0.600000,1.000000,0,0.000000,yes
34,0,0.000000,0,1,5,0.000000,3,91,33,148,67,1263,28.600000,872,54,0.600000,1.000000,0,0.000000,yes
34,0,0.000000,0,1,5,0.000000,3,91,33,148,67,1263,28.600000,872,54,0.600000,1.000000,0,0.000000,yes
16,1,16.000000,1,1,2,0.000000,1,17,16,18,16,99,3.000000,54,43,1.000000,1.000000,0,0.000000,yes
39,1,39.000000,1,1,6,0.000000,3,97,33,155,67,1263,24.333333,872,43,0.500000,1.000000,0,0.000000,yes
31,0,0.000000,0,0,12,0.083333,4,158,31,285,68,1263,42.083333,990,54,0.750000,1.000000,0,0.000000,yes
33,0,0.000000,0,1,5,0.000000,3,91,33,149,67,1263,28.600000,872,54,0.600000,1.000000,0,0.000000,yes
34,0,0.000000,0,1,5,0.000000,3,92,33,150,67,1263,28.600000,872,54,0.600000,1.000000,0,0.000000,yes
35,0,0.000000,0,1,5,0.000000,3,92,33,149,67,1263,28.600000,872,54,0.600000,1.000000,0,0.000000,yes
54,1,54.000000,2,1,13,0.307692,4,180,61,306,61,1263,13.923077,869,43,0.538462,1.000000,0,0.000000,yes
31,0,0.000000,0,0,12,0.083333,4,158,31,285,68,1263,42.083333,990,54,0.750000,1.000000,0,0.000000,yes
66,1,66.000000,2,1,7,0.000000,3,131,33,196,67,1263,21.285714,872,43,0.428571,1.000000,0,0.000000,yes
60,4,15.000000,4,1,2,0.000000,1,61,59,62,59,99,3.000000,54,51,1.000000,1.000000,0,0.000000,yes
33,0,0.000000,0,1,5,0.000000,3,91,33,149,67,1263,28.600000,872,54,0.600000,1.000000,0,0.000000,yes
33,0,0.000000,0,1,5,0.000000,3,91,33,149,67,1263,28.600000,872,54,0.600000,1.000000,0,0.000000,yes
34,0,0.000000,0,1,5,0.000000,3,92,33,150,67,1263,28.600000,872,54,0.600000,1.000000,0,0.000000,yes
33,0,0.000000,0,1,5,0.000000,3,91,33,149,67,1263,28.600000,872,54,0.600000,1.000000,0,0.000000,yes
33,0,0.000000,0,1,5,0.000000,3,91,33,149,67,1263,28.600000,872,54,0.600000,1.000000,0,0.000000,yes
37,1,37.000000,1,0,5,0.000000,3,96,33,155,67,1263,28.600000,872,54,0.600000,1.000000,0,0.000000,yes
35,0,0.000000,0,1,5,0.000000,3,92,33,149,67,1263,28.600000,872,54,0.600000,1.000000,0,0.000000,yes
35,0,0.000000,0,2,5,0.000000,3,92,33,149,67,1263,28.600000,872,54,0.600000,1.000000,0,0.000000,yes
42,2,21.000000,2,0,6,0.000000,3,104,33,166,67,1263,24.333333,872,51,0.500000,1.000000,0,0.000000,yes
33,0,0.000000,0,1,5,0.000000,3,91,33,149,67,1263,28.600000,872,54,0.600000,1.000000,0,0.000000,yes
35,0,0.000000,0,1,12,0.333333,4,156,61,277,61,1263,15.083333,869,48,0.500000,1.000000,0,0.000000,yes
39,1,39.000000,1,1,12,0.333333,4,158,61,277,61,1263,14.833333,869,43,0.500000,1.000000,0,0.000000,yes
33,0,0.000000,0,1,5,0.000000,3,91,33,149,67,1263,28.600000,872,54,0.600000,1.000000,0,0.000000,yes
33,0,0.000000,0,1,5,0.000000,3,91,33,149,67,1263,28.600000,872,54,0.600000,1.000000,0,0.000000,yes
33,0,0.000000,0,1,5,0.000000,3,91,33,149,67,1263,28.600000,872,54,0.600000,1.000000,0,0.000000,yes
62,1,62.000000,2,1,10,0.300000,4,171,61,280,61,1263,17.100000,869,51,0.400000,1.000000,0,0.000000,yes
33,0,0.000000,0,1,5,0.000000,3,91,33,149,67,1263,28.600000,872,54,0.600000,1.000000,0,0.000000,yes
33,0,0.000000,0,1,5,0.000000,3,91,33,149,67,1263,28.600000,872,54,0.600000,1.000000,0,0.000000,yes
63,1,63.000000,3,2,13,0.307692,4,194,61,325,61,1263,13.923077,869,43,0.538462,1.000000,0,0.000000,yes
33,0,0.000000,0,1,5,0.000000,3,91,33,149,67,1263,28.600000,872,54,0.600000,1.000000,0,0.000000,yes
35,0,0.000000,0,1,5,0.000000,3,91,33,147,67,1263,28.600000,872,54,0.600000,1.000000,0,0.000000,yes
53,5,10.600000,6,2,6,0.000000,3,111,33,169,67,1263,24.333333,872,51,0.500000,1.000000,0,0.000000,yes
33,0,0.000000,0,1,6,0.000000,3,93,33,153,67,1263,24.333333,872,51,0.500000,1.000000,0,0.000000,yes
31,0,0.000000,0,0,12,0.083333,4,158,31,285,68,1263,42.083333,990,54,0.750000,1.000000,0,0.000000,yes
51,4,12.750000,4,1,7,0.000000,3,119,33,187,67,1263,21.142857,872,50,0.428571,1.000000,0,0.000000,yes
84,6,14.000000,6,2,3,0.000000,1,88,78,92,78,38,6.333333,357,127,1.000000,1.000000,0,0.000000,yes
51,3,17.000000,3,4,2,0.000000,1,63,63,75,63,38,7.500000,357,347,1.000000,1.000000,0,0.000000,yes
33,0,0.000000,0,1,11,0.000000,3,159,33,285,70,1263,46.454545,990,357,0.818182,1.000000,0,0.000000,yes
50,2,25.000000,2,2,2,0.000000,1,114,113,178,113,38,7.500000,357,347,1.000000,1.000000,0,0.000000,yes
53,0,0.000000,0,2,4,0.000000,2,63,49,73,49,1263,67.250000,972,703,0.750000,1.000000,0,0.000000,no
59,4,14.750000,5,9,10,0.000000,4,97,50,135,50,1263,35.100000,972,34,0.400000,1.000000,0,0.000000,no
61,0,0.000000,0,7,3,0.000000,2,71,58,81,58,1263,89.000000,972,703,0.666667,1.000000,0,0.000000,no
72,2,36.000000,4,6,5,1.000000,3,95,58,118,58,10,2.000000,419,277,0.600000,0.200000,0,0.000000,no
74,2,37.000000,4,6,6,1.000000,3,109,58,144,58,10,2.166667,419,277,0.500000,0.333333,0,0.000000,no
35,0,0.000000,0,3,10,0.000000,2,148,35,261,64,1263,50.100000,1038,703,0.900000,1.000000,0,0.000000,no
53,1,53.000000,1,4,5,0.000000,4,127,58,201,114,1263,57.200000,972,36,0.400000,1.000000,0,0.000000,yes
113,16,7.062500,17,4,12,0.083333,5,148,61,183,61,1263,27.333333,972,53,0.333333,1.000000,0,0.000000,no
37,1,37.000000,1,0,11,0.090909,3,127,30,217,49,1263,45.636364,1038,299,0.818182,0.909091,0,0.000000,no
37,1,37.000000,1,0,11,0.090909,3,127,30,217,49,1263,45.636364,1038,299,0.818182,0.909091,0,0.000000,no
44,2,22.000000,2,0,11,0.000000,3,150,35,256,67,1263,46.090909,1038,703,0.818182,1.000000,0,0.000000,no
55,4,13.750000,4,1,13,0.000000,3,245,55,435,94,1263,39.692308,1038,703,0.692308,1.000000,0,0.000000,no
47,1,47.000000,2,2,11,0.000000,3,228,55,409,87,1263,46.090909,1038,703,0.818182,1.000000,0,0.000000,no
93,4,23.250000,4,5,6,0.000000,3,139,79,185,79,1263,48.500000,972,703,0.500000,1.000000,0,0.000000,no
47,1,47.000000,2,2,11,0.000000,3,228,55,409,87,1263,46.090909,1038,703,0.818182,1.000000,0,0.000000,no
57,4,14.250000,4,3,8,0.000000,4,88,58,119,58,1263,39.500000,972,67,0.375000,1.000000,0,0.000000,no
65,4,16.250000,4,4,6,0.000000,3,107,72,149,72,1263,48.500000,972,703,0.500000,1.000000,0,0.000000,no
65,4,16.250000,4,4,6,0.000000,3,106,72,147,72,1263,48.500000,972,703,0.500000,1.000000,0,0.000000,no
44,2,22.000000,2,0,11,0.000000,3,144,36,244,68,1263,46.090909,1038,703,0.818182,1.000000,0,0.000000,no
44,2,22.000000,2,0,11,0.000000,3,144,36,244,68,1263,46.090909,1038,703,0.818182,1.000000,0,0.000000,no
81,4,20.250000,4,5,6,0.000000,3,119,73,157,73,1263,48.500000,972,703,0.500000,1.000000,0,0.000000,no
36,0,0.000000,0,0,12,0.000000,3,159,35,282,67,1263,42.750000,1038,703,0.750000,1.000000,0,0.000000,no
41,1,41.000000,1,0,9,0.000000,2,105,45,169,45,1263,52.555556,1038,703,0.888889,1.000000,0,0.000000,no
39,1,39.000000,1,0,11,0.000000,2,140,31,241,59,1263,45.636364,1038,703,0.909091,1.000000,0,0.000000,no
57,4,14.250000,4,3,7,0.000000,3,83,58,109,58,1263,43.857143,972,703,0.428571,1.000000,0,0.000000,no
48,3,16.000000,3,0,11,0.090909,3,185,53,322,76,1263,45.727273,1038,292,0.818182,1.000000,0,0.000000,no
57,2,28.500000,2,3,9,0.222222,5,156,57,255,110,1263,43.444444,980,293,0.555556,1.000000,0,0.000000,yes
58,2,29.000000,2,3,9,0.222222,5,156,57,254,110,1263,43.444444,980,293,0.555556,1.000000,0,0.000000,yes
94,8,11.750000,8,4,7,0.000000,4,151,79,208,79,1263,42.142857,972,96,0.428571,1.000000,0,0.000000,no
90,8,11.250000,8,4,7,0.000000,4,173,91,256,91,1263,42.142857,972,96,0.428571,1.000000,0,0.000000,no
63,4,15.750000,4,4,4,0.000000,2,74,60,85,60,1263,72.000000,972,703,0.750000,1.000000,0,0.000000,no
69,5,13.800000,5,1,5,0.000000,2,84,67,99,67,1263,58.800000,972,703,0.800000,1.000000,0,0.000000,no
82,7,11.714286,7,11,3,0.000000,2,92,79,102,79,1263,89.000000,972,703,0.666667,1.000000,0,0.000000,no
61,6,10.166667,6,6,4,0.000000,3,73,58,85,58,1263,70.500000,972,703,0.500000,1.000000,0,0.000000,no
51,2,25.500000,2,4,3,0.000000,2,61,48,71,48,1263,89.000000,972,703,0.666667,1.000000,0,0.000000,no
62,4,15.500000,4,5,3,0.000000,2,72,59,82,59,1263,89.000000,972,703,0.666667,1.000000,0,0.000000,no
51,2,25.500000,2,4,3,0.000000,2,61,48,71,48,1263,89.000000,972,703,0.666667,1.000000,0,0.000000,no
41,2,20.500000,2,1,10,0.100000,3,155,41,269,73,1263,45.500000,1038,386,0.800000,1.000000,0,0.000000,yes
77,5,15.400000,8,7,6,0.000000,3,95,62,113,62,1263,47.166667,972,703,0.500000,1.000000,0,0.000000,no
57,4,14.250000,4,4,4,0.250000,2,67,48,77,48,1263,68.000000,972,620,0.750000,1.000000,0,0.000000,no
45,3,15.000000,3,1,12,0.000000,2,148,31,251,59,1263,42.333333,1038,703,0.916667,1.000000,0,0.000000,no
74,4,18.500000,4,0,15,0.266667,3,367,56,660,94,1263,34.866667,1038,124,0.600000,0.933333,0,0.000000,yes
125,2,62.500000,7,1,9,0.222222,5,152,95,179,95,1263,31.555556,972,96,0.333333,0.666667,0,0.000000,yes
45,0,0.000000,0,0,3,0.000000,2,55,42,65,42,1263,89.000000,972,703,0.666667,1.000000,0,0.000000,no
38,0,0.000000,0,1,10,0.000000,2,151,35,264,64,1263,50.100000,1038,703,0.900000,1.000000,0,0.000000,no
61,2,30.500000,3,2,3,0.000000,2,71,58,81,58,1263,89.000000,972,703,0.666667,1.000000,0,0.000000,yes
36,0,0.000000,0,0,11,0.000000,2,138,31,240,59,1263,45.636364,1038,703,0.909091,1.000000,0,0.000000,no
112,8,14.000000,9,8,3,0.000000,2,122,94,132,94,1263,77.666667,930,703,0.666667,1.000000,0,0.000000,no
91,6,15.166667,7,8,8,0.000000,3,204,99,317,185,1263,46.750000,980,703,0.625000,1.000000,0,0.000000,no
67,4,16.750000,4,1,1,0.000000,1,67,67,67,67,11,5.000000,62,62,1.000000,1.000000,0,0.000000,no
49,0,0.000000,0,3,5,0.000000,2,103,46,157,87,1263,66.200000,980,703,0.800000,1.000000,0,0.000000,no
147,17,8.647059,17,3,10,0.000000,5,297,137,447,270,1263,38.600000,980,139,0.600000,1.000000,0,0.000000,no
65,2,32.500000,2,1,6,0.000000,2,142,62,219,120,1263,58.666667,980,703,0.833333,1.000000,0,0.000000,no
52,1,52.000000,1,2,9,0.000000,2,224,55,396,94,1263,50.111111,1038,703,0.888889,1.000000,0,0.000000,no
79,5,15.800000,6,3,10,0.100000,4,156,57,233,109,1263,39.500000,980,592,0.500000,1.000000,0,0.000000,no
61,3,20.333333,3,2,7,0.142857,3,114,46,167,87,1263,48.142857,980,592,0.571429,1.000000,0,0.000000,no
28,0,0.000000,0,0,10,0.000000,2,135,30,242,55,1263,47.000000,1038,600,0.900000,1.000000,0,0.000000,yes
75,10,7.500000,10,0,5,0.000000,2,157,72,239,141,1263,66.200000,980,703,0.800000,1.000000,0,0.000000,no
27,0,0.000000,0,0,9,0.000000,2,107,30,187,44,1263,50.111111,1038,703,0.888889,1.000000,0,0.000000,no
75,10,7.500000,10,0,5,0.000000,2,157,72,239,141,1263,66.200000,980,703,0.800000,1.000000,0,0.000000,no
56,2,28.000000,2,2,11,0.000000,2,281,55,506,104,1263,43.363636,1038,575,0.909091,1.000000,0,0.000000,yes
42,1,42.000000,1,4,10,0.000000,2,173,53,304,75,1263,47.200000,1038,703,0.900000,1.000000,0,0.000000,no
217,2,108.500000,2,1,7,0.142857,2,401,185,585,349,1263,51.285714,980,410,0.857143,1.000000,0,0.000000,no
31,0,0.000000,0,0,9,0.000000,2,114,32,197,53,1263,50.111111,1038,703,0.888889,1.000000,0,0.000000,no
37,1,37.000000,1,2,10,0.000000,2,141,35,245,64,1263,47.200000,1038,703,0.900000,1.000000,0,0.000000,no
156,5,31.200000,9,4,7,0.000000,2,334,157,512,304,1263,51.714286,980,703,0.857143,1.000000,0,0.000000,no
32,0,0.000000,0,0,11,0.000000,2,113,30,194,55,1263,43.000000,1038,703,0.909091,1.000000,0,0.000000,no
112,20,5.600000,20,2,5,0.000000,2,230,109,348,214,1263,66.200000,980,703,0.800000,1.000000,0,0.000000,no
86,13,6.615385,13,0,6,0.000000,3,181,84,276,163,1263,55.666667,980,703,0.666667,1.000000,0,0.000000,no
83,12,6.916667,12,0,6,0.000000,3,175,81,267,157,1263,55.666667,980,703,0.666667,1.000000,0,0.000000,no
74,10,7.400000,10,0,6,0.000000,3,157,72,240,139,1263,55.666667,980,703,0.666667,1.000000,0,0.000000,no
90,14,6.428571,14,0,6,0.000000,3,189,88,288,171,1263,55.666667,980,703,0.666667,1.000000,0,0.000000,no
83,11,7.545455,11,0,6,0.000000,3,176,81,269,157,1263,55.666667,980,703,0.666667,1.000000,0,0.000000,no
48,4,12.000000,4,0,10,0.000000,3,174,53,300,73,1263,45.700000,1038,7,0.800000,1.000000,0,0.000000,no
85,13,6.538462,13,0,6,0.000000,3,179,83,273,161,1263,55.666667,980,703,0.666667,1.000000,0,0.000000,no
39,2,19.500000,2,0,7,0.000000,3,121,37,203,69,1263,51.285714,991,703,0.714286,1.000000,0,0.000000,no
94,15,6.266667,16,0,9,0.000000,3,197,88,300,171,1263,38.888889,980,703,0.444444,0.888889,0,0.000000,no
94,15,6.266667,16,0,7,0.000000,3,193,88,292,171,1263,49.285714,980,703,0.571429,1.000000,0,0.000000,no
92,14,6.571429,14,0,6,0.000000,3,193,90,294,175,1263,55.666667,980,703,0.666667,1.000000,0,0.000000,no
94,15,6.266667,15,0,6,0.000000,3,197,92,300,179,1263,55.666667,980,703,0.666667,1.000000,0,0.000000,no
93,14,6.642857,14,0,9,0.000000,4,193,61,293,117,1263,37.555556,980,703,0.444444,0.777778,0,0.000000,no
79,12,6.583333,12,0,6,0.000000,3,166,77,253,149,1263,55.666667,980,703,0.666667,1.000000,0,0.000000,no
69,9,7.666667,9,0,6,0.000000,3,148,67,227,129,1263,55.666667,980,703,0.666667,1.000000,0,0.000000,no
63,8,7.875000,8,0,6,0.000000,3,134,61,205,117,1263,55.666667,980,703,0.666667,1.000000,0,0.000000,no
40,2,20.000000,2,0,10,0.000000,3,136,38,232,71,1263,45.400000,1038,703,0.800000,1.000000,0,0.000000,no
39,1,39.000000,1,0,10,0.000000,3,153,44,267,69,1263,45.400000,1038,703,0.800000,1.000000,0,0.000000,no
41,1,41.000000,1,1,9,0.000000,2,139,38,237,72,1263,50.111111,1038,703,0.888889,1.000000,0,0.000000,no
71,5,14.200000,7,2,6,0.000000,3,141,61,211,118,1263,55.666667,980,703,0.666667,1.000000,0,0.000000,no
47,1,47.000000,2,2,9,0.000000,2,213,55,379,87,1263,50.111111,1038,703,0.888889,1.000000,0,0.000000,no
47,1,47.000000,2,2,9,0.000000,2,213,55,379,87,1263,50.111111,1038,703,0.888889,1.000000,0,0.000000,no
69,6,11.500000,6,1,8,0.000000,5,168,74,267,143,1263,44.750000,980,46,0.500000,1.000000,0,0.000000,no
85,4,21.250000,12,3,6,0.000000,3,166,75,247,143,1263,55.666667,980,703,0.666667,1.000000,0,0.000000,no
46,1,46.000000,2,2,9,0.000000,2,169,45,292,82,1263,50.111111,1038,703,0.888889,1.000000,0,0.000000,no
46,1,46.000000,2,2,9,0.000000,2,169,45,292,82,1263,50.111111,1038,703,0.888889,1.000000,0,0.000000,no
42,1,42.000000,1,1,9,0.000000,2,141,39,240,74,1263,50.111111,1038,703,0.888889,1.000000,0,0.000000,no
41,1,41.000000,4,0,9,0.000000,2,140,39,239,73,1263,50.111111,1038,703,0.888889,1.000000,0,0.000000,no
47,2,23.500000,2,2,10,0.000000,3,186,53,325,76,1263,46.000000,1038,67,0.800000,1.000000,0,0.000000,no
69,3,23.000000,5,3,6,0.000000,3,138,60,207,116,1263,55.666667,980,703,0.666667,1.000000,0,0.000000,no
72,7,10.285714,8,2,6,0.000000,3,165,77,258,149,1263,55.666667,980,703,0.666667,1.000000,0,0.000000,no
42,1,42.000000,1,1,9,0.000000,2,141,39,240,74,1263,50.111111,1038,703,0.888889,1.000000,0,0.000000,no
42,1,42.000000,1,1,9,0.000000,2,160,45,278,74,1263,50.111111,1038,703,0.888889,1.000000,0,0.000000,no
41,1,41.000000,4,0,9,0.000000,2,140,39,239,73,1263,50.111111,1038,703,0.888889,1.000000,0,0.000000,no
58,3,19.333333,3,2,6,0.000000,3,116,49,174,94,1263,55.666667,980,703,0.666667,1.000000,0,0.000000,no
63,3,21.000000,5,2,6,0.000000,3,125,53,187,102,1263,55.666667,980,703,0.666667,1.000000,0,0.000000,no
69,6,11.500000,6,1,7,0.000000,4,164,74,259,143,1263,50.428571,980,46,0.571429,1.000000,0,0.000000,no
42,1,42.000000,1,1,9,0.000000,2,160,45,278,74,1263,50.111111,1038,703,0.888889,1.000000,0,0.000000,no
72,7,10.285714,8,2,7,0.000000,4,169,77,266,149,1263,48.857143,980,53,0.571429,1.000000,0,0.000000,no
69,5,13.800000,5,1,7,0.000000,3,161,74,253,143,1263,50.571429,980,703,0.714286,1.000000,0,0.000000,no
60,3,20.000000,7,2,6,0.000000,3,120,51,180,98,1263,55.666667,980,703,0.666667,1.000000,0,0.000000,no
57,3,19.000000,3,1,6,0.000000,3,122,52,187,100,1263,55.666667,980,703,0.666667,1.000000,0,0.000000,no
49,3,16.333333,3,0,7,0.000000,4,144,57,239,110,1263,47.857143,980,91,0.571429,0.857143,0,0.000000,no
49,3,16.333333,3,0,10,0.000000,3,189,45,329,82,1263,45.200000,1038,91,0.800000,0.900000,0,0.000000,no
34,0,0.000000,0,0,10,0.000000,2,127,31,220,59,1263,45.200000,1038,703,0.900000,1.000000,0,0.000000,no
43,1,43.000000,1,1,12,0.000000,3,184,53,325,80,1263,42.250000,1038,703,0.833333,1.000000,0,0.000000,no
64,1,64.000000,1,1,11,0.000000,2,203,53,342,94,1263,45.909091,1038,703,0.909091,1.000000,0,0.000000,no
45,1,45.000000,1,1,11,0.000000,2,184,53,323,82,1263,45.909091,1038,703,0.909091,1.000000,0,0.000000,no
30,0,0.000000,0,0,10,0.000000,2,114,30,198,50,1263,47.200000,1038,703,0.900000,1.000000,0,0.000000,no
65,4,16.250000,6,1,5,0.000000,2,135,62,205,121,1263,66.200000,980,703,0.800000,1.000000,0,0.000000,no
54,1,54.000000,1,1,12,0.000000,2,193,53,332,86,1263,42.250000,1038,692,0.833333,1.000000,0,0.000000,no
46,1,46.000000,1,1,12,0.083333,2,194,53,342,82,1263,42.333333,1038,703,0.833333,1.000000,0,0.000000,no
40,1,40.000000,1,1,11,0.000000,2,183,53,326,82,1263,45.909091,1038,703,0.909091,1.000000,0,0.000000,no
46,1,46.000000,1,1,12,0.083333,2,194,53,342,82,1263,42.333333,1038,703,0.833333,1.000000,0,0.000000,no
43,1,43.000000,1,1,11,0.090909,3,192,53,341,90,1263,44.272727,1038,463,0.818182,1.000000,0,0.000000,no
65,5,13.000000,7,0,6,0.000000,2,143,66,221,127,1263,58.500000,980,703,0.833333,1.000000,0,0.000000,no
55,1,55.000000,1,3,6,0.000000,2,121,54,187,104,1263,60.666667,980,703,0.833333,1.000000,0,0.000000,no
61,1,61.000000,1,3,7,0.000000,2,133,60,205,116,1263,55.000000,980,703,0.857143,1.000000,0,0.000000,no
94,6,15.666667,8,4,6,0.000000,2,199,94,304,181,1263,60.666667,980,703,0.833333,1.000000,0,0.000000,no
62,1,62.000000,1,1,15,0.066667,5,219,53,376,98,1263,35.000000,1038,0,0.666667,1.000000,0,0.000000,no
54,1,54.000000,1,1,11,0.000000,2,195,53,336,94,1263,45.909091,1038,703,0.909091,1.000000,0,0.000000,no
55,2,27.500000,2,0,9,0.000000,4,132,55,209,100,1263,46.000000,993,141,0.666667,0.888889,0,0.000000,yes
35,0,0.000000,0,0,12,0.000000,3,179,36,323,79,1263,42.583333,1038,650,0.833333,1.000000,0,0.000000,yes
